ARG_ID,MGE_ID,Donor,Pre,Post,PatientCount
CORA,gene:plasmid:123244,0,1,0,2
CORA,gene:plasmid:123244,0,1,1,2
CORA,gene:plasmid:123245,0,0,1,4
CORA,gene:plasmid:123245,0,1,0,2
CORA,gene:plasmid:123245,0,1,1,2
CORA,gene:plasmid:123246,0,0,1,4
CORA,gene:plasmid:123246,0,1,0,2
CORA,gene:plasmid:123246,0,1,1,2
CORA,gene:plasmid:123247,0,0,1,4
CORA,gene:plasmid:123247,0,1,0,2
CORA,gene:plasmid:123247,0,1,1,2
CORA,gene:plasmid:123248,0,0,1,4
CORA,gene:plasmid:123248,0,1,0,2
CORA,gene:plasmid:123248,0,1,1,2
CORA,gene:plasmid:123249,0,0,1,4
CORA,gene:plasmid:123249,0,1,0,2
CORA,gene:plasmid:123249,0,1,1,2
CORA,gene:plasmid:123250,0,0,1,4
CORA,gene:plasmid:123250,0,1,0,2
CORA,gene:plasmid:123250,0,1,1,2
CORA,gene:plasmid:123251,0,0,1,4
CORA,gene:plasmid:123251,0,1,0,2
CORA,gene:plasmid:123251,0,1,1,2
CORA,gene:plasmid:123252,0,0,1,5
CORA,gene:plasmid:123252,0,1,0,2
CORA,gene:plasmid:123252,0,1,1,2
CORA,gene:plasmid:123253,0,0,1,5
CORA,gene:plasmid:123253,0,1,0,2
CORA,gene:plasmid:123253,0,1,1,2
CORA,gene:plasmid:123254,0,0,1,5
CORA,gene:plasmid:123254,0,1,0,2
CORA,gene:plasmid:123254,0,1,1,2
CORA,gene:plasmid:24088,0,1,0,1
CORA,gene:plasmid:24561,0,0,1,12
CORA,gene:plasmid:24561,0,1,0,12
CORA,gene:plasmid:24561,0,1,1,7
CORA,gene:plasmid:24561,1,0,0,1
CORA,gene:plasmid:24561,1,0,1,3
CORA,gene:plasmid:24561,1,1,0,1
CORA,gene:plasmid:86304,0,1,0,1
CORB,gene:plasmid:116667,0,1,0,1
CORB,gene:plasmid:118383,0,1,0,1
CORB,gene:plasmid:21842,0,1,0,2
CORB,gene:plasmid:21843,0,1,0,1
CORB,gene:plasmid:24693,0,1,0,1
CORB,gene:plasmid:93474,0,0,1,2
CORB,gene:plasmid:93475,0,0,1,2
CORB,gene:plasmid:93482,0,1,1,1
CORC,gene:plasmid:124575,0,1,0,1
CORC,gene:plasmid:146529,0,1,0,1
CORC,gene:plasmid:24608,0,1,0,1
CORC,gene:plasmid:24609,0,0,1,2
CORC,gene:plasmid:24610,0,0,1,1
CORC,gene:plasmid:24610,0,1,0,4
CORC,gene:plasmid:93463,0,1,0,1
CRP,gene:plasmid:120162,0,0,1,3
CRP,gene:plasmid:120162,0,1,1,1
CRP,gene:plasmid:123887,0,0,1,1
CRP,gene:plasmid:151260,0,0,1,1
CRP,gene:plasmid:151260,0,1,0,1
CRP,gene:plasmid:21818,0,0,1,8
CRP,gene:plasmid:21818,0,1,0,8
CRP,gene:plasmid:21818,0,1,1,3
CRP,gene:plasmid:85992,0,1,0,1
CTX,gene:plasmid:110424,0,1,0,1
CTX,gene:plasmid:117688,0,1,0,1
CTX,gene:plasmid:117692,0,1,0,2
CTX,gene:plasmid:117832,0,1,0,2
CTX,gene:plasmid:117841,0,1,0,1
CTX,gene:plasmid:121461,0,1,0,2
CTX,gene:plasmid:121547,0,1,0,1
CTX,gene:plasmid:123237,0,1,0,1
CTX,gene:plasmid:123238,0,1,0,1
CTX,gene:plasmid:123239,0,1,0,1
CTX,gene:plasmid:136001,0,0,1,1
CTX,gene:plasmid:136284,0,1,0,1
CTX,gene:plasmid:139649,0,0,1,1
CTX,gene:plasmid:153832,0,0,1,1
CTX,gene:plasmid:153833,0,0,1,1
CTX,gene:plasmid:153834,0,0,1,1
CTX,gene:plasmid:153835,0,0,1,1
CTX,gene:plasmid:153836,0,0,1,1
CTX,gene:plasmid:153837,0,0,1,1
CTX,gene:plasmid:153838,0,0,1,1
CTX,gene:plasmid:153840,0,0,1,1
CTX,gene:plasmid:153841,0,0,1,1
CTX,gene:plasmid:153842,0,0,1,1
CTX,gene:plasmid:153843,0,0,1,1
CTX,gene:plasmid:153844,0,0,1,1
CTX,gene:plasmid:153845,0,0,1,1
CTX,gene:plasmid:153846,0,0,1,1
CTX,gene:plasmid:153847,0,0,1,1
CTX,gene:plasmid:153848,0,0,1,1
CTX,gene:plasmid:153849,0,0,1,1
CTX,gene:plasmid:153850,0,0,1,1
CTX,gene:plasmid:153851,0,0,1,1
CTX,gene:plasmid:153852,0,0,1,1
CTX,gene:plasmid:153853,0,0,1,1
CTX,gene:plasmid:153854,0,0,1,1
CTX,gene:plasmid:153855,0,0,1,1
CTX,gene:plasmid:153856,0,0,1,1
CTX,gene:plasmid:153857,0,0,1,1
CTX,gene:plasmid:153858,0,0,1,1
CTX,gene:plasmid:153860,0,0,1,1
CTX,gene:plasmid:153861,0,0,1,1
CTX,gene:plasmid:153862,0,0,1,1
CTX,gene:plasmid:153863,0,0,1,1
CTX,gene:plasmid:153865,0,0,1,1
CTX,gene:plasmid:153867,0,0,1,1
CTX,gene:plasmid:153868,0,0,1,1
CTX,gene:plasmid:153870,0,0,1,1
CTX,gene:plasmid:153871,0,0,1,1
CTX,gene:plasmid:153875,0,0,1,1
CTX,gene:plasmid:153876,0,0,1,1
CTX,gene:plasmid:153877,0,0,1,1
CTX,gene:plasmid:153896,0,0,1,1
CTX,gene:plasmid:153898,0,0,1,1
CTX,gene:plasmid:153899,0,0,1,1
CTX,gene:plasmid:153900,0,0,1,1
CTX,gene:plasmid:153901,0,0,1,1
CTX,gene:plasmid:153902,0,0,1,1
CTX,gene:plasmid:153998,0,0,1,1
CTX,gene:plasmid:153999,0,0,1,1
CTX,gene:plasmid:154000,0,0,1,1
CTX,gene:plasmid:154001,0,0,1,1
CTX,gene:plasmid:154003,0,0,1,1
CTX,gene:plasmid:154004,0,0,1,1
CTX,gene:plasmid:154007,0,0,1,1
CTX,gene:plasmid:154008,0,0,1,1
CTX,gene:plasmid:154009,0,0,1,1
CTX,gene:plasmid:154010,0,0,1,1
CTX,gene:plasmid:154011,0,0,1,1
CTX,gene:plasmid:154013,0,0,1,1
CTX,gene:plasmid:154029,0,0,1,1
CTX,gene:plasmid:154033,0,0,1,1
CTX,gene:plasmid:154036,0,0,1,1
CTX,gene:plasmid:154037,0,0,1,1
CTX,gene:plasmid:154038,0,0,1,1
CTX,gene:plasmid:154040,0,0,1,1
CTX,gene:plasmid:154041,0,0,1,1
CTX,gene:plasmid:154057,0,0,1,1
CTX,gene:plasmid:154059,0,0,1,1
CTX,gene:plasmid:154060,0,0,1,1
CTX,gene:plasmid:154062,0,0,1,1
CTX,gene:plasmid:154063,0,1,0,1
CTX,gene:plasmid:154074,0,0,1,1
CTX,gene:plasmid:154075,0,0,1,1
CTX,gene:plasmid:154077,0,0,1,1
CTX,gene:plasmid:154078,0,0,1,1
CTX,gene:plasmid:154080,0,0,1,1
CTX,gene:plasmid:154081,0,0,1,1
CTX,gene:plasmid:154082,0,0,1,1
CTX,gene:plasmid:154083,0,0,1,1
CTX,gene:plasmid:154099,0,0,1,1
CTX,gene:plasmid:154100,0,0,1,1
CTX,gene:plasmid:154101,0,0,1,1
CTX,gene:plasmid:154102,0,0,1,1
CTX,gene:plasmid:154107,0,0,1,1
CTX,gene:plasmid:154108,0,0,1,1
CTX,gene:plasmid:154110,0,0,1,1
CTX,gene:plasmid:154111,0,0,1,1
CTX,gene:plasmid:154115,0,0,1,1
CTX,gene:plasmid:154116,0,0,1,1
CTX,gene:plasmid:154117,0,0,1,1
CTX,gene:plasmid:154118,0,0,1,1
CTX,gene:plasmid:154119,0,0,1,1
CTX,gene:plasmid:154121,0,0,1,1
CTX,gene:plasmid:154122,0,0,1,1
CTX,gene:plasmid:154123,0,0,1,1
CTX,gene:plasmid:154125,0,0,1,1
CTX,gene:plasmid:156018,0,1,0,1
CTX,gene:plasmid:156035,0,1,0,1
CTX,gene:plasmid:156035,1,0,0,1
CTX,gene:plasmid:156047,0,1,0,1
CTX,gene:plasmid:156052,0,0,1,1
CTX,gene:plasmid:156052,0,1,0,1
CTX,gene:plasmid:156128,0,1,0,2
CTX,gene:plasmid:157676,0,1,0,1
CTX,gene:plasmid:15988,0,1,0,1
CTX,gene:plasmid:19404,0,1,0,1
CTX,gene:plasmid:19426,0,0,1,1
CTX,gene:plasmid:19782,0,1,0,1
CTX,gene:plasmid:24613,0,0,1,1
CTX,gene:plasmid:24642,0,0,1,1
CTX,gene:plasmid:83613,0,1,0,1
CTX,gene:plasmid:87554,0,1,0,1
CTX,gene:plasmid:88328,0,1,0,2
CTX,gene:plasmid:88329,0,1,0,2
CTX,gene:plasmid:88330,0,1,0,1
CTX,gene:plasmid:88331,0,1,0,2
CTX,gene:plasmid:88334,0,1,0,1
CTX,gene:plasmid:88336,0,1,0,1
CTX,gene:plasmid:88337,0,1,0,2
CTX,gene:plasmid:88339,0,1,0,2
CTX,gene:plasmid:88340,0,1,0,1
CTX,gene:plasmid:88341,0,1,0,1
CTX,gene:plasmid:88343,0,1,0,2
CTX,gene:plasmid:88353,0,1,0,1
CTX,gene:plasmid:88354,0,1,0,1
CTX,gene:plasmid:88355,0,1,0,1
CTX,gene:plasmid:88356,0,1,0,1
CTX,gene:plasmid:88357,0,1,0,1
CTX,gene:plasmid:88358,0,1,0,1
CTX,gene:plasmid:88359,0,1,0,1
CTX,gene:plasmid:88361,0,1,0,1
CTX,gene:plasmid:88362,0,1,0,1
CTX,gene:plasmid:88363,0,1,0,1
CTX,gene:plasmid:88364,0,1,0,1
CTX,gene:plasmid:88365,0,1,0,1
CTX,gene:plasmid:88366,0,1,0,1
CTX,gene:plasmid:88367,0,1,0,1
CTX,gene:plasmid:88370,0,1,0,1
CTX,gene:plasmid:88375,0,1,0,1
CTX,gene:plasmid:88377,0,1,0,1
CTX,gene:plasmid:88379,0,1,0,2
CTX,gene:plasmid:88381,0,1,0,1
CTX,gene:plasmid:88382,0,1,0,2
CTX,gene:plasmid:88383,0,1,0,2
CTX,gene:plasmid:88384,0,1,0,2
CTX,gene:plasmid:88388,0,1,0,2
CTX,gene:plasmid:88392,0,1,0,1
CTX,gene:plasmid:88394,0,1,0,1
CTX,gene:plasmid:88395,0,1,0,1
CTX,gene:plasmid:88396,0,1,0,1
CTX,gene:plasmid:88397,0,1,0,2
CTX,gene:plasmid:88398,0,1,0,2
CTX,gene:plasmid:88399,0,1,0,1
CTX,gene:plasmid:88400,0,1,0,1
CTX,gene:plasmid:88403,0,1,0,1
CTX,gene:plasmid:88404,0,1,0,1
CTX,gene:plasmid:88405,0,1,0,1
CTX,gene:plasmid:88406,0,1,0,1
CTX,gene:plasmid:88408,0,1,0,2
CTX,gene:plasmid:88409,0,1,0,2
CTX,gene:plasmid:88428,0,1,0,1
CTX,gene:plasmid:88431,0,0,1,1
CTX,gene:plasmid:88432,0,0,1,1
CTX,gene:plasmid:88433,0,0,1,1
CTX,gene:plasmid:88435,0,1,0,1
CTX,gene:plasmid:88436,0,1,0,1
CTX,gene:plasmid:88437,0,1,0,2
CTX,gene:plasmid:88446,0,1,0,2
CTX,gene:plasmid:88447,0,1,0,4
CTX,gene:plasmid:88448,0,1,0,4
CTX,gene:plasmid:88449,0,1,0,3
CTX,gene:plasmid:88450,0,1,0,2
CTX,gene:plasmid:88451,0,1,0,2
CTX,gene:plasmid:88452,0,1,0,2
CTX,gene:plasmid:88458,0,1,0,1
CTX,gene:plasmid:88459,0,1,0,1
CTX,gene:plasmid:91743,0,1,0,1
CTX,gene:plasmid:91745,0,1,0,1
CTX,gene:plasmid:91747,0,1,0,2
CTX,gene:plasmid:91748,0,1,0,1
CTX,gene:plasmid:91749,0,1,0,2
CTX,gene:plasmid:91760,0,0,1,1
CTX,gene:plasmid:91763,0,0,1,1
CTX,gene:plasmid:91771,0,1,0,1
CTX,gene:plasmid:91772,0,1,0,1
CTX,gene:plasmid:91773,0,1,0,1
CTX,gene:plasmid:91774,0,1,0,1
CTX,gene:plasmid:91775,0,1,0,1
CTX,gene:plasmid:91776,0,1,0,1
CTX,gene:plasmid:91784,0,1,0,1
CTX,gene:plasmid:91786,0,1,0,1
CTX,gene:plasmid:91833,0,1,0,1
CTX,gene:plasmid:92065,0,1,0,1
CTX,gene:plasmid:92066,0,1,0,1
CTX,gene:plasmid:92068,0,1,0,1
CTX,gene:plasmid:92070,0,1,0,1
CTX,gene:plasmid:92071,0,1,0,1
CTX,gene:plasmid:92072,0,1,0,1
CTX,gene:plasmid:92073,0,1,0,1
CTX,gene:plasmid:92074,0,1,0,1
CTX,gene:plasmid:92075,0,1,0,1
CTX,gene:plasmid:92076,0,1,0,1
CTX,gene:plasmid:92090,0,1,0,1
CTX,gene:plasmid:92091,0,1,0,1
CTX,gene:plasmid:92092,0,1,0,2
CTX,gene:plasmid:92093,0,1,0,2
CTX,gene:plasmid:92094,0,1,0,1
CTX,gene:plasmid:92098,0,1,0,2
CTX,gene:plasmid:92099,0,1,0,2
CTX,gene:plasmid:92100,0,1,0,2
CTX,gene:plasmid:92101,0,1,0,1
CTX,gene:plasmid:92102,0,1,0,2
CTX,gene:plasmid:92103,0,1,0,2
CTX,gene:plasmid:92107,0,1,0,2
CTX,gene:plasmid:92108,0,1,0,2
CTX,gene:plasmid:92109,0,1,0,2
CTX,gene:plasmid:92110,0,1,0,2
CTX,gene:plasmid:92112,0,1,0,1
CTX,gene:plasmid:92113,0,1,0,1
CTX,gene:plasmid:92114,0,1,0,1
CTX,gene:plasmid:92115,0,1,0,2
CTX,gene:plasmid:92116,0,1,0,1
CTX,gene:plasmid:92117,0,1,0,2
CTX,gene:plasmid:92119,0,1,0,1
CTX,gene:plasmid:92120,0,1,0,1
CTX,gene:plasmid:92123,0,1,0,1
CTX,gene:plasmid:92124,0,1,0,2
CTX,gene:plasmid:92125,0,1,0,1
CTX,gene:plasmid:92129,0,1,0,2
CTX,gene:plasmid:92130,0,1,0,2
CTX,gene:plasmid:92131,0,1,0,2
CTX,gene:plasmid:92133,0,1,0,1
CTX,gene:plasmid:92140,0,0,1,1
CTX,gene:plasmid:92140,0,1,0,1
CTX,gene:plasmid:92141,0,1,0,1
CUEO,gene:plasmid:156805,0,0,1,1
CUID,gene:plasmid:21346,0,0,1,2
CUID,gene:plasmid:21346,0,1,0,4
CUSA,gene:plasmid:93495,0,1,0,2
CUSB,gene:plasmid:133420,0,1,0,1
CUSB,gene:plasmid:93495,0,1,0,2
CUSR,gene:plasmid:88436,0,0,1,1
CUSR,gene:plasmid:88437,0,0,1,1
CUSR,gene:plasmid:93495,0,0,1,1
DFRA,gene:plasmid:158595,0,0,1,1
DFRA,gene:plasmid:158823,1,0,0,1
DFRA,gene:plasmid:158836,0,0,1,1
DFRA,gene:plasmid:158836,1,0,0,1
DFRA,gene:plasmid:158907,1,0,0,1
DFRA,gene:plasmid:19404,0,0,1,1
DFRA,gene:plasmid:19405,0,0,1,1
DFRA,gene:plasmid:19406,0,0,1,1
DFRA,gene:plasmid:19407,0,0,1,1
DFRA,gene:plasmid:19408,0,0,1,1
DFRA,gene:plasmid:19409,0,0,1,1
DFRA,gene:plasmid:19639,0,0,1,1
DFRA,gene:plasmid:87420,0,0,1,1
DFRA,gene:plasmid:87420,1,0,0,1
DFRA,gene:plasmid:87421,0,0,1,3
DHA,gene:plasmid:158838,0,0,1,1
DHA,gene:plasmid:158860,0,0,1,1
DHA,gene:plasmid:87420,0,0,1,1
DHA,gene:plasmid:87421,0,0,1,1
DNAK,gene:plasmid:111621,0,0,1,1
DNAK,gene:plasmid:158140,0,0,1,2
DNAK,gene:plasmid:158140,0,1,0,1
DNAK,gene:plasmid:158140,1,0,1,2
DSBA,gene:plasmid:149414,0,1,0,1
DSBA,gene:plasmid:157741,0,0,1,2
DSBA,gene:plasmid:16162,0,0,1,4
DSBA,gene:plasmid:16162,0,1,0,2
DSBA,gene:plasmid:84585,0,0,1,3
DSBA,gene:plasmid:84585,0,1,0,1
DSBA,gene:plasmid:84585,0,1,1,1
DSBC,gene:plasmid:24693,0,1,0,1
DSBC,gene:plasmid:93482,0,0,1,1
DSBC,gene:plasmid:93482,0,1,0,1
EFMA,gene:plasmid:136829,0,0,1,1
EFMA,gene:plasmid:136829,0,1,0,2
EFMA,gene:plasmid:136837,0,1,0,2
EFMA,gene:plasmid:136837,0,1,1,1
EFMA,gene:plasmid:19765,0,0,1,1
EFMA,gene:plasmid:19765,0,1,0,2
EMMDR,gene:plasmid:93439,0,1,0,1
EMMDR,gene:plasmid:93469,0,1,0,1
EMMDR,gene:plasmid:93508,0,1,0,1
EMMDR,gene:plasmid:93509,0,1,0,1
EMRB,gene:plasmid:21336,0,1,0,1
EMRR,gene:plasmid:20177,0,1,0,1
EMRR,gene:plasmid:88431,0,0,1,1
EMRR,gene:plasmid:88432,0,0,1,1
EMRR,gene:plasmid:88433,0,0,1,1
EMRR,gene:plasmid:88447,0,0,1,1
EMRR,gene:plasmid:88448,0,0,1,1
EMRR,gene:plasmid:93474,0,0,1,1
EMRR,gene:plasmid:93474,0,1,0,1
EMRR,gene:plasmid:93482,0,0,1,1
EMRR,gene:plasmid:93482,0,1,0,1
EPTA,gene:plasmid:91925,0,1,0,1
EPTA,gene:plasmid:91985,0,1,0,1
EPTB,gene:plasmid:85992,0,1,0,1
EPTB,gene:plasmid:86276,0,1,0,2
ERMB,gene:plasmid:135617,0,1,0,1
ERMB,gene:plasmid:135653,0,1,0,1
ERMB,gene:plasmid:136912,0,0,1,4
ERMB,gene:plasmid:136912,0,1,0,1
ERMB,gene:plasmid:136912,1,0,1,1
ERMB,gene:plasmid:136912,1,1,0,1
ERMB,gene:plasmid:15542,0,0,1,3
ERMB,gene:plasmid:15542,1,0,1,1
ERMB,gene:plasmid:15542,1,1,0,1
ERMB,gene:plasmid:15563,0,0,1,1
ERMB,gene:plasmid:156386,0,0,1,1
ERMB,gene:plasmid:156401,0,0,1,1
ERMB,gene:plasmid:17097,0,0,1,4
ERMB,gene:plasmid:28967,0,1,0,1
ERMB,gene:plasmid:28967,1,0,0,1
ERMB,gene:plasmid:28968,0,0,1,3
ERMB,gene:plasmid:28968,0,1,0,1
ERMB,gene:plasmid:28968,1,0,0,2
ERMC,gene:plasmid:138607,0,1,0,1
ERMC,gene:plasmid:19874,0,1,0,1
ERMF,gene:plasmid:13202,1,0,0,1
ERMF,gene:plasmid:133364,1,0,0,1
ERMF,gene:plasmid:133366,1,0,0,1
ERMF,gene:plasmid:133367,1,0,0,1
ERMF,gene:plasmid:133368,1,0,0,1
ERMF,gene:plasmid:133373,1,0,0,1
ERMF,gene:plasmid:133374,1,0,0,1
ERMF,gene:plasmid:133377,1,0,0,1
ERMF,gene:plasmid:133383,1,0,0,1
ERMF,gene:plasmid:133384,1,0,0,1
ERMF,gene:plasmid:133385,1,0,0,1
ERMF,gene:plasmid:133388,1,0,0,1
ERMF,gene:plasmid:133394,1,0,0,1
ERMF,gene:plasmid:133396,1,0,0,1
ERMF,gene:plasmid:133400,1,0,0,1
ERMF,gene:plasmid:133402,1,0,0,1
ERMF,gene:plasmid:141421,1,0,0,3
ERMF,gene:plasmid:141421,1,0,1,1
ERMF,gene:plasmid:141425,1,0,0,3
ERMF,gene:plasmid:141426,1,0,0,3
ERMF,gene:plasmid:141427,1,0,0,3
EVGA,gene:plasmid:134726,0,0,1,5
EVGA,gene:plasmid:134726,0,1,0,2
EVGA,gene:plasmid:134726,0,1,1,1
FABI,gene:plasmid:120395,0,0,1,1
FABI,gene:plasmid:120395,0,1,0,1
FABI,gene:plasmid:93474,0,0,1,1
FABI,gene:plasmid:93474,0,1,0,1
FABI,gene:plasmid:93482,0,0,1,1
FABI,gene:plasmid:93482,0,1,0,1
FECD,gene:plasmid:151269,0,0,1,1
FECD,gene:plasmid:151269,0,1,0,1
FECD,gene:plasmid:151295,0,0,1,1
FECD,gene:plasmid:151295,0,1,0,1
FECD,gene:plasmid:151322,0,0,1,1
FECD,gene:plasmid:151322,0,1,0,1
FECD,gene:plasmid:151323,0,0,1,1
FECD,gene:plasmid:151323,0,1,0,1
FECD,gene:plasmid:155983,0,0,1,1
FECD,gene:plasmid:155983,0,1,0,2
FECD,gene:plasmid:155991,0,0,1,1
FECD,gene:plasmid:155991,0,1,0,2
FECD,gene:plasmid:156052,0,0,1,10
FECD,gene:plasmid:156052,0,1,0,8
FECD,gene:plasmid:156052,0,1,1,7
FECD,gene:plasmid:156052,1,0,0,1
FECD,gene:plasmid:156052,1,0,1,1
FECD,gene:plasmid:156052,1,1,1,1
FECD,gene:plasmid:88328,0,0,1,1
FECD,gene:plasmid:88329,0,0,1,1
FECD,gene:plasmid:88409,0,0,1,1
FECD,gene:plasmid:88409,0,1,0,4
FECD,gene:plasmid:88435,0,1,0,3
FECD,gene:plasmid:88436,0,0,1,1
FECD,gene:plasmid:88436,0,1,0,2
FECD,gene:plasmid:88437,0,1,0,6
FECD,gene:plasmid:88447,0,1,0,1
FECD,gene:plasmid:88448,0,1,0,1
FECD,gene:plasmid:91925,0,1,0,1
FECD,gene:plasmid:91985,0,1,0,1
FETB,gene:plasmid:15735,0,1,0,1
FETB,gene:plasmid:24608,0,1,0,1
FETB,gene:plasmid:24609,0,1,0,1
FETB,gene:plasmid:88436,0,1,0,1
FIEF,gene:plasmid:119871,0,0,1,1
FIEF,gene:plasmid:157741,0,0,1,1
FIEF,gene:plasmid:16162,0,0,1,1
FLOR,gene:plasmid:117672,0,0,1,1
FLOR,gene:plasmid:83868,0,0,1,1
FOSA,gene:plasmid:154014,0,0,1,1
FOSA,gene:plasmid:21346,0,1,0,6
FOSA,gene:plasmid:28746,0,1,0,1
FOSA,gene:plasmid:85307,0,1,0,1
FOSA,gene:plasmid:93495,0,0,1,1
FOSA,gene:plasmid:93495,0,1,0,1
GADX,gene:plasmid:120162,0,0,1,1
GADX,gene:plasmid:120162,0,1,0,3
GADX,gene:plasmid:120162,1,0,0,1
GADX,gene:plasmid:123887,1,0,0,1
GADX,gene:plasmid:21818,0,0,1,4
GADX,gene:plasmid:21818,0,1,0,3
GADX,gene:plasmid:21818,0,1,1,1
GADX,gene:plasmid:21818,1,0,0,2
GADX,gene:plasmid:24694,0,0,1,1
GADX,gene:plasmid:24694,0,1,0,1
GADX,gene:plasmid:24694,0,1,1,1
GLPF,gene:plasmid:123175,1,0,0,1
GLPF,gene:plasmid:84585,1,0,0,1
HDEA,gene:plasmid:151260,0,0,1,1
HDEA,gene:plasmid:24694,0,0,1,1
HNS,gene:plasmid:112498,0,0,1,1
HNS,gene:plasmid:112498,0,1,0,3
HNS,gene:plasmid:123360,0,0,1,1
HNS,gene:plasmid:123360,0,1,0,4
HNS,gene:plasmid:123361,0,0,1,1
HNS,gene:plasmid:123361,0,1,0,4
HNS,gene:plasmid:123362,0,0,1,1
HNS,gene:plasmid:123362,0,1,0,3
HNS,gene:plasmid:123363,0,0,1,1
HNS,gene:plasmid:123363,0,1,0,4
HNS,gene:plasmid:133691,0,1,0,1
HNS,gene:plasmid:149415,0,0,1,1
HNS,gene:plasmid:149415,0,1,0,7
HNS,gene:plasmid:157415,0,1,0,2
HNS,gene:plasmid:21988,0,1,0,2
HNS,gene:plasmid:21989,0,1,0,1
HNS,gene:plasmid:22236,0,0,1,1
HNS,gene:plasmid:22236,0,1,0,4
KDEA,gene:plasmid:119478,0,1,0,2
KDEA,gene:plasmid:119510,0,1,0,2
KDEA,gene:plasmid:119512,0,1,0,3
KDEA,gene:plasmid:124311,0,1,0,6
KDEA,gene:plasmid:124575,0,1,0,5
KDEA,gene:plasmid:124699,0,1,0,1
KDEA,gene:plasmid:125744,0,1,0,1
KDEA,gene:plasmid:130030,0,1,0,1
KDEA,gene:plasmid:146529,0,1,0,2
KDEA,gene:plasmid:153887,0,1,0,4
KDEA,gene:plasmid:158721,0,1,0,1
KDEA,gene:plasmid:24610,0,1,0,1
KDEA,gene:plasmid:91802,0,1,0,2
KDEA,gene:plasmid:93448,0,1,0,1
KDPE,gene:plasmid:24609,0,1,0,1
KDPE,gene:plasmid:24609,1,0,0,1
KEXD,gene:plasmid:112498,0,1,0,3
KEXD,gene:plasmid:123360,0,1,0,2
KEXD,gene:plasmid:123361,0,1,0,1
KEXD,gene:plasmid:123362,0,1,0,1
KEXD,gene:plasmid:123363,0,1,0,1
KEXD,gene:plasmid:149414,0,1,0,2
KEXD,gene:plasmid:149415,0,1,0,1
KEXD,gene:plasmid:16026,0,1,0,1
KEXD,gene:plasmid:16027,0,1,0,1
KEXD,gene:plasmid:16031,0,1,0,1
KEXD,gene:plasmid:16032,0,1,0,1
KEXD,gene:plasmid:20382,0,1,0,1
KEXD,gene:plasmid:22236,0,1,0,1
KEXD,gene:plasmid:92146,0,1,0,1
KEXD,gene:plasmid:92147,0,1,0,1
KEXD,gene:plasmid:93439,0,1,0,1
KEXD,gene:plasmid:93454,0,1,0,1
KEXD,gene:plasmid:93482,0,1,0,1
KMRA,gene:plasmid:112498,0,1,0,1
KMRA,gene:plasmid:119655,0,1,0,1
KMRA,gene:plasmid:119658,0,1,0,2
KMRA,gene:plasmid:123338,0,1,0,1
KMRA,gene:plasmid:123360,0,1,0,1
KMRA,gene:plasmid:123361,0,1,0,1
KMRA,gene:plasmid:123362,0,1,0,1
KMRA,gene:plasmid:123363,0,1,0,1
KMRA,gene:plasmid:133691,0,1,0,2
KMRA,gene:plasmid:149414,0,0,1,1
KMRA,gene:plasmid:149414,0,1,0,7
KMRA,gene:plasmid:149414,0,1,1,1
KMRA,gene:plasmid:149415,0,1,0,7
KMRA,gene:plasmid:154014,0,1,0,1
KMRA,gene:plasmid:155970,0,1,0,5
KMRA,gene:plasmid:16026,0,1,0,1
KMRA,gene:plasmid:16027,0,1,0,1
KMRA,gene:plasmid:16029,0,1,0,1
KMRA,gene:plasmid:16031,0,1,0,1
KMRA,gene:plasmid:16032,0,1,0,1
KMRA,gene:plasmid:20177,0,1,0,4
KMRA,gene:plasmid:20382,0,1,0,1
KMRA,gene:plasmid:21240,0,1,0,1
KMRA,gene:plasmid:21828,0,1,0,2
KMRA,gene:plasmid:21989,0,0,1,1
KMRA,gene:plasmid:21989,0,1,0,1
KMRA,gene:plasmid:88436,0,1,0,3
KMRA,gene:plasmid:92147,0,1,0,1
KMRA,gene:plasmid:93482,0,1,0,1
KMRA,gene:plasmid:93494,0,1,0,5
KPC,gene:plasmid:136274,0,0,1,1
KPC,gene:plasmid:145495,0,1,0,1
KPC,gene:plasmid:148146,0,1,0,1
KPC,gene:plasmid:151053,0,0,1,1
KPC,gene:plasmid:151054,0,0,1,1
KPC,gene:plasmid:15744,0,1,0,1
KPC,gene:plasmid:15745,0,1,0,1
KPC,gene:plasmid:15750,0,1,0,1
KPC,gene:plasmid:15751,0,1,0,1
KPC,gene:plasmid:16930,0,0,1,1
KPC,gene:plasmid:16943,0,0,1,1
KPC,gene:plasmid:19782,0,0,1,1
KPC,gene:plasmid:83749,0,0,1,1
KPC,gene:plasmid:87438,0,0,1,1
KPC,gene:plasmid:87439,0,0,1,1
KPC,gene:plasmid:87440,0,0,1,1
KPC,gene:plasmid:87441,0,0,1,1
KPC,gene:plasmid:87442,0,0,1,1
KPC,gene:plasmid:87443,0,0,1,1
KPC,gene:plasmid:87452,0,0,1,1
KPC,gene:plasmid:88362,0,1,0,1
KPC,gene:plasmid:88393,0,1,0,1
KPC,gene:plasmid:88395,0,1,0,1
KPC,gene:plasmid:88396,0,1,0,1
KPC,gene:plasmid:88397,0,1,0,1
KPC,gene:plasmid:88398,0,1,0,1
KPC,gene:plasmid:88399,0,1,0,1
KPC,gene:plasmid:88402,0,1,0,1
KPC,gene:plasmid:88403,0,1,0,1
KPC,gene:plasmid:91760,0,1,0,1
KPC,gene:plasmid:92104,0,1,0,1
