ARG_Name,MGE_Name,PatientCount,Label
EVGA,gene:proph:176871,1,PostFMT Only
EVGA,gene:proph:176891,1,PostFMT Only
EVGA,gene:proph:176892,1,PostFMT Only
EVGA,gene:proph:176893,1,PostFMT Only
EVGA,gene:proph:177459,2,PostFMT Only
EVGA,gene:proph:181203,1,PostFMT Only
EVGA,gene:proph:181242,1,PostFMT Only
EVGA,gene:proph:181243,4,PostFMT Only
EVGA,gene:proph:181245,1,PostFMT Only
EVGA,gene:proph:181257,1,PostFMT Only
EVGA,gene:proph:181258,1,PostFMT Only
EVGA,gene:proph:181259,1,PostFMT Only
EVGA,gene:proph:181266,1,PostFMT Only
EVGA,gene:proph:181284,1,PostFMT Only
EVGA,gene:proph:181285,1,PostFMT Only
EVGA,gene:proph:181287,1,PostFMT Only
EVGA,gene:proph:181322,1,PostFMT Only
EVGA,gene:proph:182641,2,PostFMT Only
EVGA,gene:proph:182647,3,PostFMT Only
EVGA,gene:proph:182649,2,PostFMT Only
EVGA,gene:proph:182991,1,PostFMT Only
EVGA,gene:proph:183009,1,PostFMT Only
EVGA,gene:proph:183029,1,PostFMT Only
EVGA,gene:proph:183030,1,PostFMT Only
EVGA,gene:proph:183041,1,PostFMT Only
EVGA,gene:proph:183043,1,PostFMT Only
EVGA,gene:proph:183583,4,PostFMT Only
EVGA,gene:proph:183597,4,PostFMT Only
EVGA,gene:proph:183629,1,PostFMT Only
EVGA,gene:proph:184642,1,PostFMT Only
EVGA,gene:proph:184644,2,PostFMT Only
EVGA,gene:vir:104379,1,PostFMT Only
EVGA,gene:vir:105377,1,PostFMT Only
EVGA,gene:vir:105389,1,PostFMT Only
EVGA,gene:vir:105392,1,PostFMT Only
EVGA,gene:vir:105401,1,PostFMT Only
EVGA,gene:vir:105414,1,PostFMT Only
EVGA,gene:vir:105420,1,PostFMT Only
EVGA,gene:vir:105428,1,PostFMT Only
EVGA,gene:vir:105726,1,PostFMT Only
EVGA,gene:vir:105727,1,PostFMT Only
EVGA,gene:vir:105728,1,PostFMT Only
EVGA,gene:vir:108717,1,PostFMT Only
EVGA,gene:vir:108718,1,PostFMT Only
EVGA,gene:vir:131,1,PostFMT Only
EVGA,gene:vir:150,1,PostFMT Only
EVGA,gene:vir:179,1,PostFMT Only
EVGA,gene:vir:1911,1,PostFMT Only
EVGA,gene:vir:1917,1,PostFMT Only
EVGA,gene:vir:2101,1,PostFMT Only
EVGA,gene:vir:240,1,PostFMT Only
EVGA,gene:vir:3472,1,PostFMT Only
EVGA,gene:vir:7156,3,PostFMT Only
FABI,gene:plasmid:120395,1,PostFMT Only
FABI,gene:plasmid:93474,1,PostFMT Only
FABI,gene:plasmid:93482,1,PostFMT Only
FABI,gene:proph:179433,1,PostFMT Only
FABI,gene:proph:183636,2,PostFMT Only
FABI,gene:proph:183637,2,PostFMT Only
FABI,gene:vir:1321,1,PostFMT Only
FECD,gene:plasmid:114192,1,PostFMT Only
FECD,gene:plasmid:117481,1,PostFMT Only
FECD,gene:plasmid:117483,1,PostFMT Only
FECD,gene:plasmid:121458,1,PostFMT Only
FECD,gene:plasmid:121879,1,PostFMT Only
FECD,gene:plasmid:141976,1,PostFMT Only
FECD,gene:plasmid:142013,3,PostFMT Only
FECD,gene:plasmid:142025,3,PostFMT Only
FECD,gene:plasmid:142074,1,PostFMT Only
FECD,gene:plasmid:151266,1,PostFMT Only
FECD,gene:plasmid:151269,1,PostFMT Only
FECD,gene:plasmid:151295,1,PostFMT Only
FECD,gene:plasmid:151322,1,PostFMT Only
FECD,gene:plasmid:151323,1,PostFMT Only
FECD,gene:plasmid:155983,1,PostFMT Only
FECD,gene:plasmid:155991,1,PostFMT Only
FECD,gene:plasmid:156052,10,PostFMT Only
FECD,gene:plasmid:24510,1,PostFMT Only
FECD,gene:plasmid:25296,2,PostFMT Only
FECD,gene:plasmid:25392,1,PostFMT Only
FECD,gene:plasmid:25689,4,PostFMT Only
FECD,gene:plasmid:88328,1,PostFMT Only
FECD,gene:plasmid:88329,1,PostFMT Only
FECD,gene:plasmid:88409,1,PostFMT Only
FECD,gene:plasmid:88436,1,PostFMT Only
FECD,gene:proph:161537,1,PostFMT Only
FECD,gene:proph:163818,1,PostFMT Only
FECD,gene:proph:163854,1,PostFMT Only
FECD,gene:proph:163873,1,PostFMT Only
FECD,gene:proph:169111,1,PostFMT Only
FECD,gene:proph:169464,1,PostFMT Only
FECD,gene:proph:169511,1,PostFMT Only
FECD,gene:proph:169512,1,PostFMT Only
FECD,gene:proph:170892,1,PostFMT Only
FECD,gene:proph:172517,1,PostFMT Only
FECD,gene:proph:177620,1,PostFMT Only
FECD,gene:proph:177621,5,PostFMT Only
FECD,gene:proph:183618,1,PostFMT Only
FECD,gene:vir:105410,2,PostFMT Only
FETA,gene:vir:4533,1,PostFMT Only
FIEF,gene:plasmid:119871,1,PostFMT Only
FIEF,gene:plasmid:157741,1,PostFMT Only
FIEF,gene:plasmid:16162,1,PostFMT Only
FIEF,gene:proph:176915,1,PostFMT Only
FIEF,gene:proph:176925,1,PostFMT Only
FIEF,gene:vir:2040,1,PostFMT Only
FIEF,gene:vir:5705,1,PostFMT Only
FIEF,gene:vir:5706,1,PostFMT Only
FIEF,gene:vir:5707,1,PostFMT Only
FIEF,gene:vir:5708,1,PostFMT Only
FIEF,gene:vir:5709,1,PostFMT Only
FIEF,gene:vir:5713,1,PostFMT Only
FIEF,gene:vir:5718,1,PostFMT Only
FIEF,gene:vir:6070,1,PostFMT Only
FIEF,gene:vir:6072,1,PostFMT Only
FIEF,gene:vir:6079,1,PostFMT Only
FIEF,gene:vir:6080,1,PostFMT Only
FIEF,pENTAS02_1__CP003028,1,PostFMT Only
FLOR,gene:plasmid:117672,1,PostFMT Only
FLOR,gene:plasmid:83868,1,PostFMT Only
FOSA,gene:plasmid:154014,1,PostFMT Only
FOSA,gene:plasmid:93495,1,PostFMT Only
GADC,gene:plasmid:25149,1,PostFMT Only
GADC,gene:proph:159026,1,PostFMT Only
GADC,gene:proph:163818,1,PostFMT Only
GADC,gene:proph:172516,1,PostFMT Only
GADC,gene:proph:172517,1,PostFMT Only
GADC,gene:proph:172518,1,PostFMT Only
GADC,gene:proph:172519,1,PostFMT Only
GADC,gene:proph:172520,1,PostFMT Only
GADC,gene:proph:172521,1,PostFMT Only
GADC,gene:proph:172523,1,PostFMT Only
GADC,gene:proph:172524,1,PostFMT Only
GADC,gene:proph:173750,1,PostFMT Only
GADC,gene:proph:175033,1,PostFMT Only
GADC,gene:proph:176039,1,PostFMT Only
GADC,gene:proph:176040,1,PostFMT Only
GADC,gene:proph:176071,1,PostFMT Only
GADC,gene:proph:176073,1,PostFMT Only
GADC,gene:proph:176074,1,PostFMT Only
GADC,gene:proph:176753,1,PostFMT Only
GADC,gene:proph:176757,1,PostFMT Only
GADC,gene:proph:176758,1,PostFMT Only
GADC,gene:proph:176764,1,PostFMT Only
GADC,gene:proph:176765,1,PostFMT Only
GADC,gene:proph:176772,1,PostFMT Only
GADC,gene:proph:176773,1,PostFMT Only
GADC,gene:proph:176774,1,PostFMT Only
GADC,gene:proph:176779,1,PostFMT Only
GADC,gene:proph:176782,1,PostFMT Only
GADC,gene:proph:176785,1,PostFMT Only
GADC,gene:proph:176786,1,PostFMT Only
GADC,gene:proph:176788,1,PostFMT Only
GADC,gene:proph:176790,1,PostFMT Only
GADC,gene:proph:176791,1,PostFMT Only
GADC,gene:proph:176797,1,PostFMT Only
GADC,gene:proph:176798,1,PostFMT Only
GADC,gene:proph:176813,1,PostFMT Only
GADC,gene:proph:179418,1,PostFMT Only
GADC,gene:proph:179420,1,PostFMT Only
GADC,gene:proph:179426,1,PostFMT Only
GADC,gene:proph:179433,1,PostFMT Only
GADC,gene:proph:181166,1,PostFMT Only
GADC,gene:proph:181168,1,PostFMT Only
GADC,gene:proph:181170,1,PostFMT Only
GADC,gene:proph:181173,1,PostFMT Only
GADC,gene:proph:181174,1,PostFMT Only
GADC,gene:proph:181179,1,PostFMT Only
GADC,gene:proph:181180,1,PostFMT Only
GADC,gene:proph:181182,1,PostFMT Only
GADC,gene:proph:181184,1,PostFMT Only
GADC,gene:proph:181195,1,PostFMT Only
GADC,gene:proph:181197,1,PostFMT Only
GADC,gene:proph:181201,1,PostFMT Only
GADC,gene:proph:181203,1,PostFMT Only
GADC,gene:proph:181206,1,PostFMT Only
GADC,gene:proph:181211,1,PostFMT Only
GADC,gene:proph:181212,1,PostFMT Only
GADC,gene:proph:181213,1,PostFMT Only
GADC,gene:proph:182959,1,PostFMT Only
GADC,gene:proph:183003,1,PostFMT Only
GADC,gene:proph:183637,1,PostFMT Only
GADC,gene:proph:184574,1,PostFMT Only
GADC,gene:vir:10066,1,PostFMT Only
GADC,gene:vir:108544,1,PostFMT Only
GADC,gene:vir:1915,1,PostFMT Only
GADC,gene:vir:95339,1,PostFMT Only
GADX,gene:plasmid:120162,1,PostFMT Only
GADX,gene:plasmid:21818,4,PostFMT Only
GADX,gene:plasmid:24694,1,PostFMT Only
GADX,gene:vir:1321,1,PostFMT Only
HDEA,gene:plasmid:151260,1,PostFMT Only
HDEA,gene:plasmid:24694,1,PostFMT Only
HNS,gene:plasmid:112498,1,PostFMT Only
HNS,gene:plasmid:114202,1,PostFMT Only
HNS,gene:plasmid:121859,1,PostFMT Only
HNS,gene:plasmid:123360,1,PostFMT Only
HNS,gene:plasmid:123361,1,PostFMT Only
HNS,gene:plasmid:123362,1,PostFMT Only
HNS,gene:plasmid:123363,1,PostFMT Only
HNS,gene:plasmid:142103,3,PostFMT Only
HNS,gene:plasmid:149415,1,PostFMT Only
HNS,gene:plasmid:22236,1,PostFMT Only
HNS,gene:plasmid:25369,1,PostFMT Only
HNS,gene:proph:163918,1,PostFMT Only
HNS,gene:proph:163934,1,PostFMT Only
HNS,gene:proph:163947,1,PostFMT Only
HNS,gene:proph:169106,1,PostFMT Only
HNS,gene:proph:172549,1,PostFMT Only
HNS,gene:proph:172550,1,PostFMT Only
HNS,gene:proph:172575,1,PostFMT Only
HNS,gene:proph:172576,1,PostFMT Only
HNS,gene:proph:172582,1,PostFMT Only
HNS,gene:proph:172583,1,PostFMT Only
HNS,gene:proph:172596,1,PostFMT Only
HNS,gene:proph:172598,1,PostFMT Only
HNS,gene:proph:173951,1,PostFMT Only
HNS,gene:proph:176802,1,PostFMT Only
HNS,gene:proph:176803,1,PostFMT Only
HNS,gene:proph:176804,1,PostFMT Only
HNS,gene:proph:176811,1,PostFMT Only
HNS,gene:proph:176812,1,PostFMT Only
HNS,gene:proph:177498,1,PostFMT Only
HNS,gene:proph:177510,1,PostFMT Only
HNS,gene:proph:177598,1,PostFMT Only
HNS,gene:proph:184879,1,PostFMT Only
HNS,gene:proph:184884,1,PostFMT Only
HNS,gene:proph:184889,1,PostFMT Only
HNS,gene:proph:184890,1,PostFMT Only
HNS,gene:proph:184891,1,PostFMT Only
HNS,gene:proph:184893,1,PostFMT Only
HNS,gene:proph:184896,1,PostFMT Only
HNS,gene:proph:184898,1,PostFMT Only
HNS,gene:proph:184899,1,PostFMT Only
HNS,gene:proph:184901,1,PostFMT Only
HNS,gene:proph:184902,1,PostFMT Only
HNS,gene:proph:184903,1,PostFMT Only
HNS,gene:proph:184904,1,PostFMT Only
HNS,gene:proph:184905,1,PostFMT Only
HNS,gene:proph:184906,1,PostFMT Only
HNS,gene:proph:184908,1,PostFMT Only
HNS,gene:proph:184910,1,PostFMT Only
HNS,gene:proph:184911,1,PostFMT Only
HNS,gene:proph:184912,1,PostFMT Only
HNS,gene:proph:184913,1,PostFMT Only
HNS,gene:vir:10093,1,PostFMT Only
HNS,gene:vir:104372,1,PostFMT Only
HNS,gene:vir:104392,1,PostFMT Only
HNS,gene:vir:104416,1,PostFMT Only
HNS,gene:vir:108421,1,PostFMT Only
HNS,gene:vir:108646,1,PostFMT Only
HNS,gene:vir:3289,1,PostFMT Only
HNS,gene:vir:469,1,PostFMT Only
HNS,gene:vir:93619,1,PostFMT Only
ICLR,gene:proph:161685,1,PostFMT Only
KDEA,gene:proph:173726,1,PostFMT Only
KDPE,gene:plasmid:142103,1,PostFMT Only
KDPE,gene:proph:159028,1,PostFMT Only
KDPE,gene:proph:159032,1,PostFMT Only
KDPE,gene:proph:159036,1,PostFMT Only
KDPE,gene:proph:159058,1,PostFMT Only
KDPE,gene:proph:159076,1,PostFMT Only
KDPE,gene:proph:163832,1,PostFMT Only
KDPE,gene:proph:163837,1,PostFMT Only
KDPE,gene:proph:163940,1,PostFMT Only
KDPE,gene:proph:169115,1,PostFMT Only
KDPE,gene:proph:172415,1,PostFMT Only
KDPE,gene:proph:172438,1,PostFMT Only
KDPE,gene:proph:172451,1,PostFMT Only
KDPE,gene:proph:172466,1,PostFMT Only
KDPE,gene:proph:175285,1,PostFMT Only
KDPE,gene:proph:176058,1,PostFMT Only
KDPE,gene:proph:176073,1,PostFMT Only
KDPE,gene:proph:176088,1,PostFMT Only
KDPE,gene:proph:176765,1,PostFMT Only
KDPE,gene:proph:176792,1,PostFMT Only
KDPE,gene:proph:177557,1,PostFMT Only
KDPE,gene:proph:177577,1,PostFMT Only
KDPE,gene:proph:179454,1,PostFMT Only
KDPE,gene:proph:179456,1,PostFMT Only
KDPE,gene:proph:181166,1,PostFMT Only
KDPE,gene:proph:181172,1,PostFMT Only
KDPE,gene:proph:181305,1,PostFMT Only
KDPE,gene:proph:181314,1,PostFMT Only
KDPE,gene:proph:181315,1,PostFMT Only
KDPE,gene:proph:181324,1,PostFMT Only
KDPE,gene:proph:182930,1,PostFMT Only
KDPE,gene:proph:183637,2,PostFMT Only
KDPE,gene:vir:108716,1,PostFMT Only
KDPE,gene:vir:165,1,PostFMT Only
KDPE,gene:vir:3428,1,PostFMT Only
KDPE,gene:vir:3429,1,PostFMT Only
KDPE,gene:vir:3431,1,PostFMT Only
KDPE,gene:vir:3432,1,PostFMT Only
KDPE,gene:vir:3433,1,PostFMT Only
KDPE,gene:vir:3434,1,PostFMT Only
KDPE,gene:vir:3435,1,PostFMT Only
KDPE,gene:vir:3436,1,PostFMT Only
KDPE,gene:vir:3472,1,PostFMT Only
KMRA,gene:plasmid:149414,1,PostFMT Only
KMRA,gene:plasmid:21989,1,PostFMT Only
KPC,gene:plasmid:136274,1,PostFMT Only
KPC,gene:plasmid:151053,1,PostFMT Only
KPC,gene:plasmid:151054,1,PostFMT Only
KPC,gene:plasmid:16930,1,PostFMT Only
KPC,gene:plasmid:16943,1,PostFMT Only
KPC,gene:plasmid:19782,1,PostFMT Only
KPC,gene:plasmid:83749,1,PostFMT Only
KPC,gene:plasmid:87438,1,PostFMT Only
KPC,gene:plasmid:87439,1,PostFMT Only
KPC,gene:plasmid:87440,1,PostFMT Only
KPC,gene:plasmid:87441,1,PostFMT Only
KPC,gene:plasmid:87442,1,PostFMT Only
KPC,gene:plasmid:87443,1,PostFMT Only
KPC,gene:plasmid:87451,1,PostFMT Only
KPC,gene:plasmid:87452,1,PostFMT Only
KPNF,gene:plasmid:16025,1,PostFMT Only
KPNF,gene:plasmid:16027,1,PostFMT Only
KPNF,gene:plasmid:16029,1,PostFMT Only
KPNF,gene:plasmid:16031,1,PostFMT Only
KPNF,gene:plasmid:16032,1,PostFMT Only
KPNF,gene:plasmid:83736,1,PostFMT Only
KPNF,gene:plasmid:83785,1,PostFMT Only
KPNF,gene:plasmid:92147,1,PostFMT Only
LMRD,gene:plasmid:135959,1,PostFMT Only
LMRD,gene:plasmid:135980,1,PostFMT Only
LMRD,gene:proph:162968,1,PostFMT Only
LMRD,gene:proph:162970,1,PostFMT Only
LMRD,gene:proph:162996,1,PostFMT Only
LMRD,gene:proph:184396,1,PostFMT Only
LMRD,gene:proph:184397,1,PostFMT Only
LMRD,gene:proph:184398,1,PostFMT Only
LMRD,gene:vir:1042,1,PostFMT Only
LMRD,gene:vir:1050,1,PostFMT Only
LMRD,gene:vir:3580,1,PostFMT Only
LMRD,gene:vir:3933,1,PostFMT Only
LMRD,gene:vir:4033,1,PostFMT Only
LMRD,gene:vir:4035,1,PostFMT Only
LMRD,gene:vir:94754,1,PostFMT Only
LMRD,gene:vir:992,1,PostFMT Only
LPDT,gene:plasmid:151223,1,PostFMT Only
LPDT,gene:plasmid:151224,1,PostFMT Only
LPDT,gene:plasmid:151225,1,PostFMT Only
LSA,ICEberg|101|Tn5385|GenBank|...,2,PostFMT Only
LSA,gene:proph:174191,1,PostFMT Only
LSA,gene:proph:183775,1,PostFMT Only
MARA,gene:plasmid:21988,1,PostFMT Only
MARA,gene:plasmid:93486,2,PostFMT Only
MARR,gene:plasmid:117704,1,PostFMT Only
MARR,gene:plasmid:117772,1,PostFMT Only
MARR,gene:plasmid:117783,1,PostFMT Only
MARR,gene:plasmid:24248,1,PostFMT Only
MARR,gene:plasmid:24249,1,PostFMT Only
MARR,gene:plasmid:88444,1,PostFMT Only
MARR,gene:proph:159058,1,PostFMT Only
MARR,gene:proph:159060,1,PostFMT Only
MARR,gene:proph:159063,1,PostFMT Only
MARR,gene:proph:159064,1,PostFMT Only
MARR,gene:proph:159065,2,PostFMT Only
MARR,gene:proph:159066,2,PostFMT Only
MARR,gene:proph:159067,1,PostFMT Only
MARR,gene:proph:159069,2,PostFMT Only
MARR,gene:proph:159070,2,PostFMT Only
MARR,gene:proph:159071,2,PostFMT Only
MARR,gene:proph:159072,1,PostFMT Only
MARR,gene:proph:159074,1,PostFMT Only
MARR,gene:proph:159076,1,PostFMT Only
MARR,gene:proph:163832,1,PostFMT Only
MARR,gene:proph:163837,1,PostFMT Only
MARR,gene:proph:163858,1,PostFMT Only
MARR,gene:proph:163918,2,PostFMT Only
MARR,gene:proph:163921,1,PostFMT Only
MARR,gene:proph:163927,1,PostFMT Only
MARR,gene:proph:163928,8,PostFMT Only
MARR,gene:proph:163929,1,PostFMT Only
MARR,gene:proph:163934,2,PostFMT Only
MARR,gene:proph:163935,1,PostFMT Only
MARR,gene:proph:163938,1,PostFMT Only
MARR,gene:proph:163939,2,PostFMT Only
MARR,gene:proph:163940,3,PostFMT Only
MARR,gene:proph:163942,1,PostFMT Only
MARR,gene:proph:163946,1,PostFMT Only
MARR,gene:proph:163947,2,PostFMT Only
MARR,gene:proph:169100,1,PostFMT Only
MARR,gene:proph:169101,1,PostFMT Only
MARR,gene:proph:169106,2,PostFMT Only
MARR,gene:proph:169107,1,PostFMT Only
MARR,gene:proph:172429,1,PostFMT Only
MARR,gene:proph:172431,1,PostFMT Only
MARR,gene:proph:172441,1,PostFMT Only
MARR,gene:proph:172443,1,PostFMT Only
MARR,gene:proph:172447,1,PostFMT Only
MARR,gene:proph:172449,2,PostFMT Only
MARR,gene:proph:172450,1,PostFMT Only
MARR,gene:proph:172451,1,PostFMT Only
MARR,gene:proph:172467,1,PostFMT Only
MARR,gene:proph:172470,1,PostFMT Only
MARR,gene:proph:172550,1,PostFMT Only
MARR,gene:proph:172551,1,PostFMT Only
MARR,gene:proph:173951,1,PostFMT Only
MARR,gene:proph:176709,1,PostFMT Only
MARR,gene:proph:176720,1,PostFMT Only
MARR,gene:proph:176721,1,PostFMT Only
MARR,gene:proph:176723,1,PostFMT Only
MARR,gene:proph:176724,1,PostFMT Only
MARR,gene:proph:176727,1,PostFMT Only
MARR,gene:proph:176732,1,PostFMT Only
MARR,gene:proph:176797,1,PostFMT Only
MARR,gene:proph:176799,1,PostFMT Only
MARR,gene:proph:176800,1,PostFMT Only
MARR,gene:proph:176804,1,PostFMT Only
MARR,gene:proph:176810,1,PostFMT Only
MARR,gene:proph:176811,1,PostFMT Only
MARR,gene:proph:176812,1,PostFMT Only
MARR,gene:proph:176814,1,PostFMT Only
MARR,gene:proph:177474,1,PostFMT Only
MARR,gene:proph:177484,1,PostFMT Only
MARR,gene:proph:177498,2,PostFMT Only
MARR,gene:proph:177501,1,PostFMT Only
MARR,gene:proph:177584,1,PostFMT Only
MARR,gene:proph:179244,1,PostFMT Only
MARR,gene:proph:179432,1,PostFMT Only
MARR,gene:proph:179433,1,PostFMT Only
MARR,gene:proph:179435,1,PostFMT Only
MARR,gene:proph:179436,1,PostFMT Only
MARR,gene:proph:179439,1,PostFMT Only
MARR,gene:proph:179440,1,PostFMT Only
MARR,gene:proph:179443,1,PostFMT Only
MARR,gene:proph:179464,2,PostFMT Only
MARR,gene:proph:181121,1,PostFMT Only
MARR,gene:proph:181132,1,PostFMT Only
MARR,gene:proph:181133,1,PostFMT Only
MARR,gene:proph:181136,1,PostFMT Only
MARR,gene:proph:181137,1,PostFMT Only
MARR,gene:proph:181145,1,PostFMT Only
MARR,gene:proph:181210,1,PostFMT Only
MARR,gene:proph:181296,1,PostFMT Only
MARR,gene:proph:181302,1,PostFMT Only
MARR,gene:proph:181308,1,PostFMT Only
MARR,gene:proph:181312,1,PostFMT Only
MARR,gene:proph:181314,1,PostFMT Only
MARR,gene:proph:181315,1,PostFMT Only
MARR,gene:proph:181317,1,PostFMT Only
MARR,gene:proph:182915,1,PostFMT Only
MARR,gene:proph:182918,1,PostFMT Only
MARR,gene:proph:182930,2,PostFMT Only
MARR,gene:proph:182931,1,PostFMT Only
MARR,gene:proph:183581,1,PostFMT Only
MARR,gene:vir:108417,1,PostFMT Only
MARR,gene:vir:108421,1,PostFMT Only
MARR,gene:vir:1321,1,PostFMT Only
MARR,gene:vir:3424,1,PostFMT Only
MARR,gene:vir:3425,1,PostFMT Only
MARR,gene:vir:3426,1,PostFMT Only
MARR,gene:vir:3429,1,PostFMT Only
MARR,gene:vir:3430,1,PostFMT Only
MARR,gene:vir:3431,1,PostFMT Only
MARR,gene:vir:79536,1,PostFMT Only
MARR,gene:vir:79544,1,PostFMT Only
MDE,gene:proph:175649,2,PostFMT Only
MDE,gene:proph:181670,1,PostFMT Only
MDFA,gene:proph:161578,1,PostFMT Only
MDFA,gene:proph:161580,1,PostFMT Only
MDFA,gene:proph:163818,2,PostFMT Only
MDFA,gene:proph:179392,1,PostFMT Only
MDFA,gene:proph:179395,2,PostFMT Only
MDFA,gene:proph:179396,2,PostFMT Only
MDFA,gene:proph:182947,1,PostFMT Only
MDFA,gene:proph:182948,2,PostFMT Only
MDFA,gene:proph:182949,2,PostFMT Only
MDFA,gene:proph:182973,2,PostFMT Only
MDFA,gene:proph:182974,1,PostFMT Only
MDFA,gene:proph:182981,1,PostFMT Only
MDFA,gene:proph:182982,2,PostFMT Only
MDFA,gene:proph:182984,2,PostFMT Only
MDFA,gene:proph:183644,1,PostFMT Only
MDTA,gene:plasmid:87050,1,PostFMT Only
MDTA,gene:plasmid:87051,1,PostFMT Only
MDTA,gene:proph:163814,1,PostFMT Only
MDTA,gene:proph:163815,1,PostFMT Only
MDTA,gene:proph:176914,1,PostFMT Only
MDTA,gene:proph:176915,2,PostFMT Only
MDTA,gene:proph:176924,1,PostFMT Only
MDTA,gene:proph:176925,1,PostFMT Only
MDTA,gene:proph:179438,2,PostFMT Only
MDTA,gene:proph:181292,1,PostFMT Only
MDTA,gene:vir:2013,1,PostFMT Only
MDTA,gene:vir:2021,1,PostFMT Only
MDTA,gene:vir:2022,1,PostFMT Only
MDTA,gene:vir:2025,1,PostFMT Only
MDTA,gene:vir:2028,1,PostFMT Only
MDTA,gene:vir:2031,1,PostFMT Only
MDTA,gene:vir:2035,1,PostFMT Only
MDTA,gene:vir:2036,1,PostFMT Only
MDTA,gene:vir:2037,1,PostFMT Only
MDTA,gene:vir:2045,1,PostFMT Only
MDTA,gene:vir:2046,1,PostFMT Only
MDTA,gene:vir:2052,1,PostFMT Only
MDTA,gene:vir:5692,1,PostFMT Only
MDTA,gene:vir:5693,1,PostFMT Only
MDTA,gene:vir:5695,1,PostFMT Only
MDTA,gene:vir:5696,1,PostFMT Only
MDTA,gene:vir:5701,1,PostFMT Only
MDTA,gene:vir:5705,1,PostFMT Only
MDTA,gene:vir:5706,1,PostFMT Only
MDTA,gene:vir:5709,1,PostFMT Only
MDTA,gene:vir:5718,2,PostFMT Only
MDTA,gene:vir:5723,1,PostFMT Only
MDTA,gene:vir:5726,1,PostFMT Only
MDTA,gene:vir:5727,1,PostFMT Only
MDTA,gene:vir:5729,1,PostFMT Only
MDTA,gene:vir:6061,1,PostFMT Only
MDTA,gene:vir:6064,1,PostFMT Only
MDTA,gene:vir:6065,1,PostFMT Only
MDTA,gene:vir:6069,1,PostFMT Only
MDTA,gene:vir:6071,1,PostFMT Only
MDTA,gene:vir:6079,1,PostFMT Only
MDTA,gene:vir:6080,1,PostFMT Only
MDTA,gene:vir:6081,1,PostFMT Only
MDTA,gene:vir:6084,1,PostFMT Only
MDTA,gene:vir:6093,1,PostFMT Only
MDTB,gene:proph:163814,1,PostFMT Only
MDTB,gene:proph:176915,1,PostFMT Only
MDTB,gene:proph:176917,1,PostFMT Only
MDTB,gene:proph:176924,1,PostFMT Only
MDTB,gene:vir:2014,1,PostFMT Only
MDTB,gene:vir:2017,1,PostFMT Only
MDTB,gene:vir:2022,1,PostFMT Only
MDTB,gene:vir:2025,1,PostFMT Only
MDTB,gene:vir:2027,1,PostFMT Only
MDTB,gene:vir:2030,1,PostFMT Only
MDTB,gene:vir:2040,1,PostFMT Only
MDTB,gene:vir:2041,1,PostFMT Only
MDTB,gene:vir:2045,1,PostFMT Only
MDTB,gene:vir:2046,1,PostFMT Only
MDTB,gene:vir:2050,1,PostFMT Only
MDTB,gene:vir:2052,1,PostFMT Only
MDTB,gene:vir:5693,1,PostFMT Only
MDTB,gene:vir:5698,1,PostFMT Only
MDTB,gene:vir:5705,1,PostFMT Only
MDTB,gene:vir:5707,1,PostFMT Only
MDTB,gene:vir:5708,1,PostFMT Only
MDTB,gene:vir:5713,1,PostFMT Only
MDTB,gene:vir:5718,1,PostFMT Only
MDTB,gene:vir:5723,1,PostFMT Only
MDTB,gene:vir:5725,1,PostFMT Only
MDTB,gene:vir:5727,1,PostFMT Only
MDTB,gene:vir:6061,1,PostFMT Only
MDTB,gene:vir:6063,1,PostFMT Only
MDTB,gene:vir:6064,1,PostFMT Only
MDTB,gene:vir:6066,1,PostFMT Only
MDTB,gene:vir:6069,1,PostFMT Only
MDTB,gene:vir:6071,1,PostFMT Only
MDTB,gene:vir:6072,1,PostFMT Only
MDTB,gene:vir:6079,1,PostFMT Only
MDTB,gene:vir:6080,1,PostFMT Only
MDTJ,gene:proph:159074,1,PostFMT Only
MDTJ,gene:proph:163918,1,PostFMT Only
MDTJ,gene:proph:163921,1,PostFMT Only
MDTJ,gene:proph:163926,1,PostFMT Only
MDTJ,gene:proph:163927,1,PostFMT Only
MDTJ,gene:proph:163928,2,PostFMT Only
MDTJ,gene:proph:163929,1,PostFMT Only
MDTJ,gene:proph:163930,1,PostFMT Only
MDTJ,gene:proph:163931,1,PostFMT Only
MDTJ,gene:proph:163934,1,PostFMT Only
MDTJ,gene:proph:163935,1,PostFMT Only
MDTJ,gene:proph:163937,1,PostFMT Only
MDTJ,gene:proph:163938,1,PostFMT Only
MDTJ,gene:proph:163941,1,PostFMT Only
MDTJ,gene:proph:163942,1,PostFMT Only
MDTJ,gene:proph:163944,1,PostFMT Only
MDTJ,gene:proph:163947,1,PostFMT Only
MDTJ,gene:proph:172525,1,PostFMT Only
MDTJ,gene:proph:172559,1,PostFMT Only
MDTJ,gene:proph:173951,1,PostFMT Only
MDTJ,gene:proph:176808,1,PostFMT Only
MDTK,gene:plasmid:119871,1,PostFMT Only
MDTK,gene:plasmid:153887,1,PostFMT Only
MDTK,gene:plasmid:154014,1,PostFMT Only
MDTK,gene:vir:105028,1,PostFMT Only
MDTM,gene:plasmid:142025,1,PostFMT Only
MDTM,gene:plasmid:148201,1,PostFMT Only
MDTM,gene:plasmid:151223,1,PostFMT Only
MDTM,gene:plasmid:151224,1,PostFMT Only
