ARG_ID,MGE_ID,Donor,Pre,Post,PatientCount
MODA,gene:vir:229,0,1,0,1
MODA,gene:vir:2876,0,1,0,1
MODA,gene:vir:3472,0,1,0,1
MODA,gene:vir:3484,0,0,1,1
MODA,gene:vir:3485,0,0,1,1
MODA,gene:vir:3486,0,0,1,1
MODA,gene:vir:3487,0,0,1,1
MODA,gene:vir:4454,0,0,1,1
MODA,gene:vir:4507,0,0,1,1
MODA,gene:vir:4515,0,0,1,1
MODA,gene:vir:4518,0,0,1,1
MODA,gene:vir:4520,0,0,1,1
MODA,gene:vir:4522,0,0,1,1
MODA,gene:vir:4523,0,0,1,1
MODA,gene:vir:4525,0,0,1,1
MODA,gene:vir:4534,0,0,1,1
MODA,gene:vir:4535,0,0,1,1
MODA,gene:vir:4536,0,0,1,1
MODA,gene:vir:4537,0,0,1,1
MODA,gene:vir:4539,0,0,1,1
MODA,gene:vir:4542,0,0,1,1
MODA,gene:vir:4547,0,0,1,1
MODA,gene:vir:4555,0,0,1,1
MODA,gene:vir:4556,0,0,1,1
MODA,gene:vir:4557,0,0,1,1
MODA,gene:vir:4559,0,0,1,1
MODA,gene:vir:79572,0,0,1,1
MODA,gene:vir:798,0,1,0,1
MODC,gene:vir:108541,0,0,1,1
MODC,gene:vir:165,0,0,1,1
MSBA,gene:vir:4452,1,0,0,1
MVRC,gene:vir:104416,0,0,1,1
MVRC,gene:vir:108421,0,0,1,1
MVRC,gene:vir:108544,0,0,1,2
MVRC,gene:vir:108544,0,1,0,1
MVRC,gene:vir:108646,0,0,1,1
MVRC,gene:vir:1321,0,0,1,1
MVRC,gene:vir:3417,0,0,1,1
MVRC,gene:vir:3418,0,0,1,1
MVRC,gene:vir:3418,0,1,0,1
MVRC,gene:vir:3421,0,1,0,1
MVRC,gene:vir:3424,0,1,0,1
MVRC,gene:vir:3426,0,1,0,1
MVRC,gene:vir:3428,0,1,0,1
MVRC,gene:vir:3429,0,1,0,1
MVRC,gene:vir:3430,0,1,0,1
MVRC,gene:vir:3431,0,1,0,1
MVRC,gene:vir:3432,0,1,0,1
MVRC,gene:vir:3433,0,1,0,1
MVRC,gene:vir:3434,0,1,0,1
MVRC,gene:vir:4533,0,1,0,1
MVRC,gene:vir:779,0,0,1,1
MVRC,gene:vir:79557,0,0,1,1
MVRC,gene:vir:79565,0,0,1,1
MVRC,gene:vir:79568,0,0,1,1
NFSA,gene:vir:10066,0,0,1,1
NFSA,gene:vir:10232,0,1,1,1
NFSA,gene:vir:108541,0,0,1,1
NFSA,gene:vir:108544,0,1,1,1
NFSA,gene:vir:1915,0,1,1,1
NFSA,gene:vir:95339,0,1,1,1
NHAA,gene:vir:3418,0,0,1,1
NHAA,gene:vir:3419,0,0,1,1
NHAA,gene:vir:3429,0,0,1,1
NHAA,gene:vir:3433,0,0,1,1
NHAA,gene:vir:3434,0,0,1,1
NHAA,gene:vir:79542,0,0,1,1
NHAA,gene:vir:79542,0,1,0,1
NHAA,gene:vir:79572,0,0,1,1
NHAA,gene:vir:79577,0,0,1,1
NHAA,gene:vir:79577,0,1,0,1
NHAB,gene:vir:104392,0,0,1,1
NHAB,gene:vir:3424,0,0,1,1
NHAB,gene:vir:3425,0,0,1,1
NHAB,gene:vir:3431,0,0,1,1
NHAB,gene:vir:3432,0,0,1,1
NHAB,gene:vir:3433,0,0,1,1
NHAB,gene:vir:3434,0,0,1,1
NHAB,gene:vir:79556,0,0,1,1
NMPC,gene:vir:108429,0,1,0,2
NMPC,gene:vir:1826,0,1,0,1
NMPC,gene:vir:1830,0,1,0,1
NMPC,gene:vir:1845,0,1,0,1
NMPC,gene:vir:1849,0,1,0,1
NMPC,gene:vir:5693,0,1,0,1
NMPC,gene:vir:5711,0,1,0,1
NMPC,gene:vir:6074,0,1,0,1
NMPC,gene:vir:98537,0,1,0,1
OMPA,gene:vir:105705,0,1,0,1
OMPA,gene:vir:105780,0,1,0,1
OMPA,gene:vir:7358,0,0,1,1
OMPA,gene:vir:7358,0,1,0,1
OQXA,gene:vir:105028,0,1,1,1
OQXA,gene:vir:5711,0,1,0,1
OQXA,gene:vir:98552,0,1,0,1
OQXB,gene:vir:105035,0,1,0,1
OQXB,gene:vir:105038,0,1,0,1
OQXB,gene:vir:105041,0,1,0,1
OQXB,gene:vir:105044,0,1,0,1
OQXB,gene:vir:105050,0,1,0,1
OQXB,gene:vir:105055,0,1,0,1
OQXB,gene:vir:105063,0,1,0,1
OQXB,gene:vir:105064,0,1,0,1
OQXB,gene:vir:105067,0,1,0,1
OQXB,gene:vir:105083,0,1,0,1
OQXB,gene:vir:105087,0,1,0,1
OXY,gene:vir:105705,0,1,0,1
OXY,gene:vir:105780,0,1,0,1
OXY,gene:vir:7358,0,1,0,1
PMRF,gene:vir:7156,0,0,1,1
PSTS,gene:vir:108727,0,1,0,1
PSTS,gene:vir:108728,0,1,0,1
RCNR,gene:vir:104426,1,0,0,1
RCNR,gene:vir:108544,1,0,0,1
RCNR,gene:vir:108625,0,0,1,1
RCNR,gene:vir:108716,1,0,0,1
RCNR,gene:vir:2013,0,0,1,2
RCNR,gene:vir:2014,0,0,1,1
RCNR,gene:vir:2015,0,0,1,1
RCNR,gene:vir:2016,0,0,1,1
RCNR,gene:vir:2017,0,0,1,1
RCNR,gene:vir:2018,0,0,1,1
RCNR,gene:vir:2019,0,0,1,1
RCNR,gene:vir:2022,0,0,1,2
RCNR,gene:vir:2023,0,0,1,1
RCNR,gene:vir:2024,0,0,1,2
RCNR,gene:vir:2025,0,0,1,2
RCNR,gene:vir:2026,0,0,1,1
RCNR,gene:vir:2027,0,0,1,2
RCNR,gene:vir:2028,0,0,1,2
RCNR,gene:vir:2029,0,0,1,1
RCNR,gene:vir:2030,0,0,1,2
RCNR,gene:vir:2031,0,0,1,1
RCNR,gene:vir:2032,0,0,1,1
RCNR,gene:vir:2033,0,0,1,1
RCNR,gene:vir:2035,0,0,1,1
RCNR,gene:vir:2036,0,0,1,1
RCNR,gene:vir:2039,0,0,1,1
RCNR,gene:vir:2040,0,0,1,2
RCNR,gene:vir:2041,0,0,1,1
RCNR,gene:vir:2043,0,0,1,1
RCNR,gene:vir:2044,0,0,1,1
RCNR,gene:vir:2045,0,0,1,3
RCNR,gene:vir:2046,0,0,1,2
RCNR,gene:vir:2050,0,0,1,3
RCNR,gene:vir:2052,0,0,1,1
RCNR,gene:vir:2883,1,0,0,1
RCNR,gene:vir:3271,1,0,0,1
RCNR,gene:vir:3472,1,0,0,1
RCNR,gene:vir:5693,0,0,1,2
RCNR,gene:vir:5698,0,0,1,2
RCNR,gene:vir:5699,0,0,1,2
RCNR,gene:vir:5701,0,0,1,1
RCNR,gene:vir:5705,0,0,1,1
RCNR,gene:vir:5706,0,0,1,1
RCNR,gene:vir:5707,0,0,1,2
RCNR,gene:vir:5708,0,0,1,2
RCNR,gene:vir:5709,0,0,1,1
RCNR,gene:vir:5711,0,0,1,1
RCNR,gene:vir:5713,0,0,1,3
RCNR,gene:vir:5718,0,0,1,1
RCNR,gene:vir:5722,0,0,1,1
RCNR,gene:vir:5723,0,0,1,1
RCNR,gene:vir:5725,0,0,1,2
RCNR,gene:vir:5727,0,0,1,2
RCNR,gene:vir:6059,0,0,1,2
RCNR,gene:vir:6061,0,0,1,2
RCNR,gene:vir:6062,0,0,1,2
RCNR,gene:vir:6063,0,0,1,2
RCNR,gene:vir:6064,0,0,1,2
RCNR,gene:vir:6065,0,0,1,1
RCNR,gene:vir:6066,0,0,1,1
RCNR,gene:vir:6067,0,0,1,1
RCNR,gene:vir:6068,0,0,1,1
RCNR,gene:vir:6069,0,0,1,1
RCNR,gene:vir:6070,0,0,1,1
RCNR,gene:vir:6071,0,0,1,2
RCNR,gene:vir:6072,0,0,1,1
RCNR,gene:vir:6073,0,0,1,1
RCNR,gene:vir:6079,0,0,1,1
RCNR,gene:vir:6080,0,0,1,2
RCNR,gene:vir:6093,0,0,1,1
ROBA,gene:vir:108646,0,1,0,1
ROBA,gene:vir:4544,0,1,0,1
ROBA,gene:vir:4546,0,1,0,1
ROBA,gene:vir:473,0,1,0,1
ROBA,gene:vir:475,0,1,0,1
ROBA,gene:vir:477,0,1,0,1
ROBA,gene:vir:478,0,1,0,1
ROBA,gene:vir:499,0,1,0,1
ROBA,gene:vir:79542,0,1,0,1
ROBA,gene:vir:79543,0,1,0,1
ROBA,gene:vir:79545,0,1,0,1
ROBA,gene:vir:79547,0,1,0,1
ROBA,gene:vir:79561,0,1,0,1
ROBA,gene:vir:79570,0,1,0,1
ROBA,gene:vir:79572,0,1,0,1
ROBA,gene:vir:79581,0,1,0,1
RPOS,gene:vir:108727,1,0,0,1
RPOS,gene:vir:108728,1,0,0,1
RPOS,gene:vir:4537,1,0,0,1
RPOS,gene:vir:4542,1,0,0,1
RPOS,gene:vir:4543,1,0,0,1
RPOS,gene:vir:4544,1,0,0,1
RPOS,gene:vir:4546,1,0,0,1
RPOS,gene:vir:79545,1,0,0,1
RPOS,gene:vir:79547,1,0,0,1
RPOS,gene:vir:79550,1,0,0,1
RPOS,gene:vir:79569,1,0,0,1
RPOS,gene:vir:79572,1,0,0,1
SITABCD,gene:vir:93603,0,1,0,1
SMDA,gene:vir:7358,0,1,0,1
SODA,gene:vir:108625,0,0,1,1
SODA,gene:vir:2018,0,0,1,1
SODA,gene:vir:2022,0,0,1,1
SODA,gene:vir:2023,0,0,1,1
SODA,gene:vir:2024,0,0,1,1
SODA,gene:vir:2029,0,0,1,1
SODA,gene:vir:2031,0,0,1,1
SODA,gene:vir:2032,0,0,1,1
SODA,gene:vir:2033,0,0,1,1
SODA,gene:vir:2035,0,0,1,1
SODA,gene:vir:2037,0,0,1,1
SODA,gene:vir:2042,0,0,1,1
SODA,gene:vir:2050,0,0,1,1
SODA,gene:vir:2052,0,0,1,1
SODA,gene:vir:5693,0,0,1,1
SODA,gene:vir:5698,0,0,1,1
SODA,gene:vir:5704,0,0,1,1
SODA,gene:vir:5706,0,0,1,1
SODA,gene:vir:5719,0,0,1,1
SODA,gene:vir:5720,0,0,1,1
SODA,gene:vir:5721,0,0,1,1
SODA,gene:vir:5722,0,0,1,1
SODA,gene:vir:5729,0,0,1,1
SODA,gene:vir:6058,0,0,1,1
SODA,gene:vir:6061,0,0,1,1
SODA,gene:vir:6062,0,0,1,1
SODA,gene:vir:6064,0,0,1,1
SODA,gene:vir:6066,0,0,1,1
SODA,gene:vir:6070,0,0,1,1
SODA,gene:vir:6071,0,0,1,1
SODA,gene:vir:6078,0,0,1,1
SODA,gene:vir:6080,0,0,1,1
SODA,gene:vir:6084,0,0,1,1
SODB,gene:vir:105780,0,1,0,1
SODB,gene:vir:105781,0,1,0,1
SOXRB,gene:vir:1321,0,1,0,1
SUGE,gene:vir:1321,0,0,1,1
SUGE,gene:vir:1321,0,1,0,1
TEHA,gene:vir:108646,0,0,1,1
TEHA,gene:vir:1321,0,0,1,3
TEHA,gene:vir:1321,0,1,0,2
TEHA,gene:vir:3428,0,0,1,1
TEHA,gene:vir:3430,0,0,1,1
TEHA,gene:vir:3432,0,0,1,1
TEHA,gene:vir:3433,0,0,1,1
TEHA,gene:vir:3434,0,0,1,1
TEHA,gene:vir:3435,0,0,1,1
TEHA,gene:vir:469,0,0,1,1
TEHA,gene:vir:473,0,0,1,1
TEHA,gene:vir:474,0,0,1,1
TEHA,gene:vir:475,0,0,1,1
TEHA,gene:vir:477,0,0,1,1
TEHA,gene:vir:478,0,0,1,1
TEHA,gene:vir:93603,0,0,1,1
UGD,gene:vir:100922,0,1,0,1
UGD,gene:vir:10248,0,1,0,1
UGD,gene:vir:105366,0,1,0,1
UGD,gene:vir:105375,0,1,0,1
UGD,gene:vir:105378,0,1,0,1
UGD,gene:vir:105389,0,1,0,1
UGD,gene:vir:105392,0,1,0,1
UGD,gene:vir:105399,0,1,0,1
UGD,gene:vir:108549,0,1,0,1
UGD,gene:vir:1321,0,1,0,1
UGD,gene:vir:160,0,1,0,1
UGD,gene:vir:166,0,1,0,1
UGD,gene:vir:1919,0,1,0,1
UGD,gene:vir:1921,0,1,0,1
UGD,gene:vir:1925,0,1,0,1
UGD,gene:vir:1930,0,1,0,1
UGD,gene:vir:219,0,1,0,1
UGD,gene:vir:229,0,1,0,1
UGD,gene:vir:235,0,1,0,1
UGD,gene:vir:244,0,1,0,1
UGD,gene:vir:4534,0,1,0,2
UGD,gene:vir:4535,0,1,0,1
UGD,gene:vir:77584,0,1,0,1
YCHH,gene:vir:104392,0,0,1,1
YCHH,gene:vir:108421,0,0,1,1
YCHH,gene:vir:108646,0,0,1,1
YCHH,gene:vir:469,0,0,1,1
YDEI,gene:vir:3433,0,0,1,1
YDEI,gene:vir:3434,0,0,1,1
YDEI,gene:vir:3435,0,0,1,1
YDEI,gene:vir:3436,0,0,1,1
YDEI,gene:vir:79529,0,0,1,1
YDEI,gene:vir:79536,0,1,0,2
YDEI,gene:vir:79539,0,0,1,1
YDEI,gene:vir:79555,0,1,0,1
YDEI,gene:vir:79556,0,1,0,1
YDEI,gene:vir:79562,0,1,0,2
YDEI,gene:vir:79565,0,1,0,1
YJAA,gene:vir:10190,0,0,1,1
YJAA,gene:vir:166,0,0,1,1
YJAA,gene:vir:3424,0,0,1,1
YJAA,gene:vir:3431,0,0,1,1
YJAA,gene:vir:4508,0,1,0,1
YJAA,gene:vir:4509,0,1,0,1
YJAA,gene:vir:4510,0,1,0,1
YJAA,gene:vir:4511,0,1,0,1
YJAA,gene:vir:4512,0,1,0,1
YJAA,gene:vir:4514,0,1,0,2
YJAA,gene:vir:4515,0,1,0,1
YJAA,gene:vir:4518,0,1,0,1
YJAA,gene:vir:4520,0,1,0,1
YJAA,gene:vir:4521,0,1,0,2
YJAA,gene:vir:4523,0,1,0,2
YJAA,gene:vir:4525,0,1,0,1
YJAA,gene:vir:4536,0,0,1,1
YJAA,gene:vir:4537,0,0,1,1
YJAA,gene:vir:4537,0,1,0,1
YJAA,gene:vir:4545,0,0,1,1
YJAA,gene:vir:4546,0,0,1,1
YJAA,gene:vir:4546,0,1,0,1
YJAA,gene:vir:4547,0,0,1,1
YJAA,gene:vir:4547,0,1,0,1
YJAA,gene:vir:4549,0,1,0,1
YJAA,gene:vir:4552,0,1,0,2
YJAA,gene:vir:4554,0,0,1,1
YJAA,gene:vir:4555,0,0,1,1
YJAA,gene:vir:4559,0,1,0,2
YJAA,gene:vir:769,0,1,0,1
YJAA,gene:vir:79550,0,0,1,1
YJAA,gene:vir:79552,0,1,0,2
YJAA,gene:vir:79569,0,1,0,1
YJAA,gene:vir:79570,0,0,1,1
YJAA,gene:vir:79572,0,0,1,1
YJAA,gene:vir:79572,0,1,0,2
YJAA,gene:vir:79578,0,0,1,1
YJAA,gene:vir:79580,0,0,1,1
YJAA,gene:vir:79580,0,1,0,1
YJAA,gene:vir:79581,0,0,1,1
YJAA,gene:vir:79582,0,1,0,2
YJAA,gene:vir:79583,0,0,1,1
YJAA,gene:vir:79583,0,1,0,1
YJAA,gene:vir:95335,0,1,0,1
YODB,gene:vir:105373,0,0,1,1
YODB,gene:vir:4454,0,0,1,1
YODB,gene:vir:4515,0,0,1,1
YODB,gene:vir:4519,0,0,1,1
YODB,gene:vir:4520,0,0,1,1
YODB,gene:vir:4522,0,0,1,1
YODB,gene:vir:4559,0,0,1,1
YODB,gene:vir:5728,0,0,1,1
YODB,gene:vir:6079,0,0,1,1
YODB,gene:vir:98537,0,0,1,1
YODB,gene:vir:98552,0,0,1,1
YODB,gene:vir:98555,0,0,1,1
YODB,gene:vir:98566,0,0,1,1
ZNTA,gene:vir:1321,0,0,1,1
ZNUA,gene:vir:105031,0,1,0,1
ZNUA,gene:vir:105035,0,1,0,1
ZNUA,gene:vir:105038,0,1,0,1
ZNUA,gene:vir:105041,0,1,0,2
ZNUA,gene:vir:105044,0,1,0,2
ZNUA,gene:vir:105050,0,1,0,2
ZNUA,gene:vir:105055,0,1,0,2
ZNUA,gene:vir:105059,0,1,0,1
ZNUA,gene:vir:105063,0,1,0,1
ZNUA,gene:vir:105064,0,1,0,1
ZNUA,gene:vir:105067,0,1,0,2
ZNUA,gene:vir:105083,0,1,0,2
ZNUA,gene:vir:105087,0,1,0,1
ZNUA,gene:vir:1321,0,1,0,1
ZNUA,gene:vir:209,0,1,0,1
ZUR,gene:vir:4508,0,1,0,1
ZUR,gene:vir:4509,0,1,0,1
ZUR,gene:vir:4510,0,1,0,1
ZUR,gene:vir:4511,0,1,0,1
ZUR,gene:vir:4512,0,1,0,1
ZUR,gene:vir:4514,0,1,0,1
ZUR,gene:vir:4515,0,1,0,1
ZUR,gene:vir:4520,0,1,0,1
ZUR,gene:vir:4523,0,1,0,1
ZUR,gene:vir:4537,0,1,0,2
ZUR,gene:vir:4542,0,0,1,1
ZUR,gene:vir:4546,0,0,1,1
ZUR,gene:vir:4546,0,1,0,1
ZUR,gene:vir:4547,0,0,1,1
ZUR,gene:vir:4547,0,1,0,1
ZUR,gene:vir:4549,0,0,1,1
ZUR,gene:vir:4552,0,1,0,1
ZUR,gene:vir:79547,0,0,1,1
ZUR,gene:vir:79547,0,1,0,1
ZUR,gene:vir:79550,0,0,1,1
ZUR,gene:vir:79552,0,1,0,1
ZUR,gene:vir:79561,0,0,1,1
ZUR,gene:vir:79572,0,0,1,1
ZUR,gene:vir:79580,0,1,0,1
ZUR,gene:vir:79582,0,1,0,1
